id,d,institution
24209,50,Northwestern Univ
81659,1,Univ Rouen
6177,173,Wayne State Univ
6181,99,Soltan Inst Nucl Studies
288068,0,McMaster Univ
6181,60,Univ Florence
2060,83,Univ Iowa
48998,51,Univ Nice Sophia Antipolis
259645,7,Univ Paris 07
2069,23,Harvard Univ
48998,96,Univ Wisconsin
5525,82,Univ Edinburgh
280704,10,IN2P3 CNRS
116711,4,Univ Orsay
6174,44,Univ Debrecen
160074,9,Grochowski Hosp
39457,116,Brunel Univ
8769,172,Univ Virginia
65119,20,Univ Spital Basel
5522,33,Rhein Westfal TH Aachen
8769,183,Univ Geneva
7486,20,Queen Mary Univ London
256142,34,Penn State Univ
39457,112,Kharkov Inst Phys & Technol
254360,1,Inst Agr Sostenible
174544,47,Okayama Univ
6171,185,Mersin Univ
39457,139,Univ Calif Berkeley
308118,18,Childrens Hosp Westmead
238841,46,Petersburg Nucl Phys Inst
286267,97,Univ Munster
98498,0,Inst Astrophys Spatiale
308118,8,Ctr Invest Epidemiol
2060,123,Nagasaki Inst Appl Sci
87169,9,Grochowski Hosp
6180,76,Scuola Normale Super Pisa
6178,170,Texas Tech Univ
6174,70,Univ Pavia
258920,0,Univ Mons
5524,199,Ctr Mixto UVEG CSIC
8769,73,Univ Pisa
31661,77,Yale Univ
2081,8,Univ Mons
248915,3,INRA
20147,6,Aix Marseille Univ
19641,43,INAF Arcetri Astrophys Observ
5522,12,Inst Nucl Energy Res
25467,0,Ist Nazl Fis Nucl
238130,14,Okayama Univ
160087,5,Sternberg Astron Inst
35106,80,Univ Wisconsin
2068,35,Univ Michigan
76447,3,So African Large Telescope Fdn
235219,5,Univ Colorado
24209,13,Univ Cantabria
141505,1,Univ Cocody
178932,79,Univ Massachusetts
6175,55,Ist Nazl Fis Nucl
109301,18,Princeton Univ
13713,36,Ernest Orlando Lawrence Berkeley Natl Lab
15104,7,Ctr Hosp Univ Poitiers
39457,16,Univ Cyprus
286267,34,Inst Pasteur
6177,109,CIEMAT
35106,60,Univ Pisa
5522,0,Yerevan Phys Inst
256142,56,Univ Strathclyde
259084,4,Geotech Ltd
2081,187,Univ Belgrade
74650,11,Natl Inst Nat Sci
10486,51,Univ Oxford
119069,52,Scuola Normale Super Pisa
5532,7,Catholic Univ Louvain
127024,13,Grp Hosp Pitie Salpetriere
5526,32,Brandeis Univ
173596,34,Ctr Etud Saclay
287100,3,Univ Edinburgh
248539,3,Inst Fleury Ensino & Pesquisa
6173,35,Rhein Westfal TH Aachen
39457,63,Univ Padua
8769,16,Univ Los Andes
4169,101,Univ Paris 07
127377,71,Princeton Univ
2060,201,Ist Nazl Fis Nucl
171821,0,Osservatorio Astron Bologna
241871,1,Hop Enfants La Timone
219794,0,Univ Grenoble 1
5532,126,Boston Univ
178932,146,Univ Sheffield
262683,0,Ctr Hosp Reg & Univ Lille
6183,107,Inst High Energy Phys
185272,3,CHU Besancon
53127,9,Univ Nice Sophia Antipolis
6184,94,Univ Autonoma San Luis Potosi
178932,156,Univ Sydney
188725,2,Pherosynthese
263864,3,CALTECH
24240,31,Korea Inst Sci & Technol
6171,113,CERN
39459,70,Univ Pavia
3001,21,Ist Nazl Fis Nucl
283324,1,Lund Univ
6168,59,Univ Florence
5533,196,Univ British Columbia
27699,0,Univ Franche Comte
38000,2,Inspire Inst Inc
205881,1,Univ Paris 06
316790,3,CHRU Tours
19650,4,Cardiff Univ
6167,5,Univ Antwerp
6176,68,Univ Padua
6173,140,Univ Florida
5533,87,High Energy Accelerator Org
255406,4,Univ Texas SW
20147,53,Pontificia Univ Catolica Rio de Janeiro PUC Rio
5526,72,Univ Glasgow
65529,2,Univ Hertfordshire
24240,67,Texas A&M Univ
6181,157,Northeastern Univ
6182,139,Fermilab Natl Accelerator Lab
2081,96,Quaid I Azam Univ
10486,6,Aix Marseille Univ
78959,0,Lab Astrophys Marseille
6171,39,Inst Nucl Phys Demokritos
18092,8,CHG Pontoise
30257,0,Hamilton Hlth Sci
116937,56,Purdue Univ
6169,182,Univ Belgrade
15640,133,Univ Calif San Diego
86334,11,Ctr Tech Ind Papiers Cartons & Celluloses
5526,146,Univ Penn
5527,23,Univ Bern
13750,1,Max Planck Inst Gravitat Phys
63908,30,Univ Texas Brownsville & Texas Southmost Coll
5525,164,Ist Nazl Fis Nucl
6181,64,Univ Milano Bicocca
38841,57,Univ Mississippi
6177,114,Paul Scherrer Inst
4169,28,Ist Nazl Fis Nucl
21861,22,Univ Geneva
167389,11,Ist Nazl Fis Nucl
58026,18,Univ Liege
34557,3,Royal Childrens Hosp
2068,53,Chonbuk Natl Univ
194561,1,Univ Montreal
2081,87,Univ Seoul
5532,173,Univ Wisconsin
5527,162,Univ Roma La Sapienza
178933,69,Univ Lyon
140837,4,Univ Versailles
203179,4,Ctr Univ Orsay
6179,154,SUNY Buffalo
20152,22,Univ Bern
15640,141,Univ Florida
257302,0,Nancy Univ
6168,2,Natl Ctr Particle & High Energy Phys
6179,115,Univ Zurich
6175,140,Univ Florida
111598,58,Rutgers State Univ
5522,67,Univ Padua
4169,138,Palacky Univ
5526,84,Univ Iowa
6176,47,Bhabha Atom Res Ctr
5524,224,Gaziantep Univ
20152,139,Osaka Univ
6169,58,Univ Catania
39457,172,Inst Theoret & Expt Phys
262519,0,RIKEN
38841,19,Leibniz Univ Hannover
16136,1,Univ Montpellier 1
178932,132,Fed Agcy Atom Energy
6181,17,Peking Univ
169055,2,Univ Paris 05
6167,16,Inst High Energy Phys
159516,6,Inst Trasplante Medula Osea
58026,3,INAF Osservatorio Astrofis Catania
6172,129,Univ Calif Davis
238841,41,Univ Amsterdam NIKHEF
5525,2,SUNY Albany
258354,21,Univ Paris 07
160300,0,Min Hang Cent Hosp
39382,19,Tohoku Univ
131775,2,Radboud Univ Nijmegen
5528,205,Uppsala Univ
5525,207,Tufts Univ
258354,9,Univ Florida
111564,54,Univ Rochester
6182,167,Rutgers State Univ
5522,49,Tata Inst Fundamental Res HECR
88215,12,Weber State Univ
111598,26,Johns Hopkins Univ
87328,4,Laval Hosp Res Ctr
15204,6,Aarhus Univ
102266,1,Univ Adelaide
5533,30,Univ Bonn
235293,2,Univ Bologna
178932,14,Ist Nazl Fis Nucl
282022,7,Bordeaux Univ Hosp
111565,62,Univ Tsukuba
6176,132,Univ Calif San Diego
5528,189,Aristotle Univ Thessaloniki
125556,8,Univ Nijmegen
6185,129,Univ Calif Davis
5527,191,Univ Toronto
53126,31,Washington State Univ
8769,176,Ecole Polytech
5528,133,Ohio State Univ
87169,7,Harvard Univ
291269,5,Necker Med Sch
6171,147,Kansas State Univ
6172,152,Univ Minnesota
2533,0,Univ Nice Sophia Antipolis
6181,142,Florida State Univ
20147,40,Natl Acad Sci KINR
78954,2,CALTECH
2060,120,Moscow MV Lomonosov State Univ
19641,15,CNR ISTI
4169,158,Rutherford Appleton Lab
8063,102,Stockholm Univ
111565,8,Univ Calif San Diego
6177,71,Ist Nazl Fis Nucl
5526,2,Ankara Univ
116644,0,Univ Duisburg Essen
121966,59,Rutgers State Univ
7486,1,Aarhus Univ
245394,2,Natl Ilan Univ
6175,184,Univ Belgrade
283849,17,Hop Archet
53127,89,Andrews Univ
27219,2,Univ Bologna
211172,37,Univ Genoa
6167,99,Univ Warsaw
286267,45,Temple Univ
155641,2,Univ Padua
129553,4,CHU Nantes
5526,39,Univ Buenos Aires
256142,7,Carleton Coll
18092,1,CHG Elbeuf
6180,13,Univ Estadual Paulista
5528,38,W Univ Timisoara
10355,1,Univ Complutense
6171,175,Univ Haute Alsace
82980,8,Hop Haute Pierre
4169,195,Univ Toronto
5532,119,Middle E Tech Univ
3001,56,Ist Nazl Fis Nucl
6180,73,INFN Sez Pisa
24208,22,Rudjer Boskovic Inst
6172,86,Konkuk Univ
168944,3,Citizen Technol Ctr Co
6175,35,Rhein Westfal TH Aachen
6185,86,Konkuk Univ
110003,5,Univ Verona
281352,4,RIKEN
292379,1,Univ Perpignan
131775,24,Grp Hosp Henri Mondor
240491,0,GFM
5524,30,Natl Inst Phys & Nucl Engn
63908,50,Univ Savoie
263227,0,Harvard Smithsonian Ctr Astrophys
6184,50,Inst Studies Theoret Phys & Math IPM
78959,5,CALTECH
25467,36,Univ Minnesota
24209,20,Fermilab Natl Accelerator Lab
178932,30,Shandong Univ
19646,15,Univ Paris 07
6174,123,Univ Bristol
110936,123,Ist Nazl Fis Nucl
5524,154,Ist Nazl Fis Nucl
5525,38,Jagiellonian Univ
179273,1,Univ Aix Marseille
110936,150,Univ Colorado
8063,39,Ist Nazl Fis Nucl
5528,114,NC PHEP BSU
254253,9,Univ Calif Davis
6173,55,Ist Nazl Fis Nucl
235738,7,Temple Univ
30175,11,Univ Calif Los Angeles
248864,0,CHU Nantes
26764,8,Fdn IRCCS Policlin San Matteo
4169,128,Univ New Mexico
110936,167,Univ Mississippi
213271,9,Univ Catania
6167,132,Univ Calif Riverside
21861,76,Tufts Univ
258464,0,Univ Paris
13158,6,SA Pathol
15204,15,Yale Univ
48998,28,Univ Roma La Sapienza
6171,108,Vinca Inst Nucl Sci
6174,40,Univ Athens
280799,3,Univ Paris 12
4169,8,Univ Savoie
259084,19,Ist Nazl Geofis & Vulcanol
20152,117,Moscow Engn & Phys Inst
2976,19,Fermilab Natl Accelerator Lab
34715,8,Max Planck Inst Radioastron
255470,15,Hop Versailles
6176,71,Ist Nazl Fis Nucl
89447,3,Padua Univ Hosp
6179,101,Petersburg Nucl Phys Inst
288068,6,Univ Toronto
84040,11,Univ Liege
4169,190,Aristotle Univ Thessaloniki
79684,2,Philips Med Syst
6184,41,Univ Ioannina
53126,71,Univ Texas Austin
2069,50,Univ Oxford
270280,1,Univ Montreal
116937,53,Univ Pisa
258354,68,A&M Coll
5525,58,Acad Sin
26871,13,Warsaw Univ
15104,8,Univ Chicago
2060,12,Univ Athens
273010,4,Goethe Univ Frankfurt
5533,165,Univ Sheffield
4169,154,Acad Sci Czech Republic
224058,20,Coll France
146033,0,Hosp Univ Germans Trias & Pujol
111564,31,Sungkyunkwan Univ
103867,0,Ecole Normale Super
6169,25,Lappeenranta Univ Technol
112611,4,Univ Rochester
20152,21,Humboldt Univ
3002,7,Ist Nazl Fis Nucl
131775,4,Hop La Pitie Salpetriere
20152,34,Natl Inst Phys & Nucl Engn
263375,10,Univ Calif Berkeley
76563,0,Int Sch Paper Print Media & Biomat Grenoble INP P
6174,36,DESY
5526,187,Acad Sin
4169,200,Univ Antonio Narino
71568,0,Univ Paul Verlaine Metz
116938,54,Purdue Univ
252925,15,Univ Leicester
6168,55,Ist Nazl Fis Nucl
8063,89,Univ Mohammed 5
173596,40,Univ Udine
97646,9,CHU Rennes
5528,82,Inst Astro & Teilchenphys
24240,60,Univ Pittsburgh
20152,103,Aix Marseille Univ
116644,1,CIRIL
78944,9,Lab Astrophys Marseille
2069,46,Northwestern Univ
13158,2,Hop Nord Assistance Publ Hop Marseille
65529,6,European So Observ
213826,1,LIRMM
8769,99,Joint Inst Nucl Res
2060,148,Univ Pisa
157463,1,Fac Med Nord
39459,40,Univ Athens
155521,1,Ecole Natl Super Ind Chim
53127,5,Univ Wisconsin
39457,175,Natl Ctr Particle & High Energy Phys
38841,40,Univ Perugia
13750,97,Washington State Univ
5533,0,Univ Freiburg
131774,5,Hosp Univ Salamanca
6173,2,Natl Ctr Particle & High Energy Phys
21861,66,Rockefeller Univ
2060,160,Univ Roma La Sapienza
6177,47,Bhabha Atom Res Ctr
282600,5,Gen Hosp St Georg
104295,1,Univ Toronto
5525,168,Ist Nazl Fis Nucl
13750,33,Interuniv Ctr Astron & Astrophys
178932,32,Columbia Univ
275781,4,Univ Paris 07
240517,2,European APL Grp
6172,139,Fermilab Natl Accelerator Lab
5524,55,Duke Univ
6185,70,Ist Nazl Fis Nucl
48998,6,CALTECH CaRT
187238,22,Univ Massachusetts
178936,13,Sezione Ist Nazl Fis Nucl
38841,88,Univ Southampton
20152,107,Univ Michigan
24208,107,PN Lebedev Phys Inst
244093,7,CNRS
6185,139,Fermilab Natl Accelerator Lab
13753,43,Univ Michigan
5532,55,Univ Bologna
159417,4,Hop Haut Leveque Pessac
2060,161,INFN
84040,2,Univ Nijmegen Radboud
255881,4,USN
173596,43,CSIC
39459,36,DESY
5525,226,Simon Fraser Univ
140395,0,Univ Paris 06
6184,76,Univ Roma La Sapienza
31661,39,Ctr Invest Energet Medioambientales & Tecnol
6179,3,Res Inst Nucl Problems
5526,83,Inst Astro & Teilchenphys
263227,12,Purdue Univ
6169,155,Northeastern Univ
263227,59,Univ Padua
240387,14,Inst J Paoli I Calmettes
111598,15,Inst Expt Phys
114792,0,Univ Paris 07
6177,132,Univ Calif San Diego
6177,68,Univ Padua
116711,8,Russian Acad Sci
244093,0,Univ Montpellier 1
6179,34,Rhein Westfal TH Aachen
230676,0,Univ Hosp Jean Minjoz
6174,101,Joint Inst Nucl Res
259667,1,Aarhus Univ
58026,15,INAF Osservatorio Astron Bologna
6169,81,Univ Trieste
5524,11,Azerbaijan Acad Sci
187238,37,Rutherford Appleton Lab
142307,0,Ctr Traitement Informat Med Armees
93970,17,Childrens Hosp Westmead
6174,45,Panjab Univ
268572,8,Univ Calif Los Angeles
35106,81,Yale Univ
6167,119,Natl Taiwan Univ
6169,38,Univ Karlsruhe
6182,129,Univ Calif Davis
2081,9,Ctr Brasileiro Pesquisas Fis
103867,3,Inst Sante Rech Med
25606,2,IRCCS Osped Bambino Gesu
2094,19,Fermilab Natl Accelerator Lab
6168,140,Univ Florida
149361,0,Univ Lyon 2
6175,2,Natl Ctr Particle & High Energy Phys
2060,234,Petersburg Nucl Phys Inst
258354,57,Univ Melbourne
26871,2,Univ Glasgow
6174,29,Univ Haute Alsace Mulhouse
242109,2,CALTECH
78298,5,Univ Victoria
283849,13,CHU Angers
24225,36,Ernest Orlando Lawrence Berkeley Natl Lab
65108,6,Univ Strasbourg 1
6172,167,Rutgers State Univ
256142,45,Univ Florida
3002,20,Duke Univ
25467,21,Ist Nazl Fis Nucl
286267,80,Univ Appl Sci NW Switzerland
5525,96,ZITI Ruprecht Karls Univ Heidelberg
3001,15,Comenius Univ
178932,155,SUNY Stony Brook
6181,197,Kafkas Univ
5528,238,Sun Yat Sen Univ
113291,46,Univ Massachusetts
278316,32,Coll William & Mary
168357,0,Univ Poitiers
5532,137,Fairfield Univ
5526,181,Stockholm Univ
238841,35,Tata Inst Fundamental Res
256142,16,LIGO Hanford Observ
174544,34,Ernest Orlando Lawrence Berkeley Natl Lab
78944,11,Univ Calif Berkeley
13750,4,Univ Denis Diderot Paris 7
39457,101,Univ Autonoma Madrid
6176,180,Univ Basilicata
6180,142,Florida Inst Technol
188330,0,Univ Mons
8063,51,Univ Paris 06
123784,6,Hop Claude Huriez
6184,115,ETH
39459,122,Univ London Imperial Coll Sci Technol & Med
268592,16,Heartfile
6182,152,Univ Minnesota
5527,183,Acad Sinica
6171,112,Univ Cantabria
6176,114,Paul Scherrer Inst
5525,35,Carleton Univ
254253,4,Univ Texas MD Anderson Canc Ctr
174544,26,Univ Illinois
58025,2,Univ Paris 07
5527,102,Lund Univ
7486,12,Yale Univ
2069,3,Argonne Natl Lab
186581,5,Observ Carnegie Inst Washington
169062,1,Hop Casselardit
286267,70,Univ Texas Houston
7425,8,Univ Sydney
28046,2,Univ Lyon
63908,58,Univ Mississippi
53126,28,CNRS
249592,4,Univ Grenoble 1
113291,53,Mt Holyoke Coll
51686,5,Univ Calif Davis
6181,93,Univ Iberoamer
135188,2,Ecole Normale Super
6171,141,Florida State Univ
6181,1,Inst Hochenergiephys OeAW
169270,0,Rouen Univ Hosp
164545,0,Univ Hosp Besancon
5532,135,Univ Colorado
5527,27,Gaziantep Univ
39459,45,Panjab Univ
2081,6,Univ Ghent
28302,4,Max Born Inst
53127,12,Univ Birmingham
178933,109,Kharkov Phys & Technol Inst
39459,29,Univ Haute Alsace Mulhouse
84151,2,Hop St Louis
6174,192,Istanbul Tech Univ
244418,1,Univ Estadual Paulista
116936,45,Univ Padua
2081,30,IN2P3
240038,4,Ecole Cent Lyon
294023,4,Henri Mondor Univ Hosp
238841,15,Univ San Francisco Quito
5522,44,Debrecen Univ Med
6182,86,Konkuk Univ
5526,147,Petersburg Nucl Phys Inst
63908,49,Univ Maryland
293384,5,Med Univ Graz
6181,72,Ist Nazl Fis Nucl
24208,136,Carnegie Mellon Univ
140838,3,CNRS
19648,8,CALTECH
5522,61,Ist Nazl Fis Nucl
178936,11,Univ Heidelberg
175081,1,Ecole Normale Super Lyon
5524,99,Univ Manchester
39457,31,Rhein Westfal TH Aachen
39459,160,Purdue Univ Calumet
6167,166,Univ Rochester
24208,55,Univ Bari
78966,2,Kings Coll London
10352,0,Univ Complutense
4169,37,Univ Politeh Bucharest
6184,82,Ist Nazl Fis Nucl
6168,35,Rhein Westfal TH Aachen
282649,3,Natl Univ Singapore
5526,50,Columbia Univ
5532,172,Wayne State Univ
110936,16,Inst High Energy Phys
5533,114,Univ Milan
58023,10,Aarhus Univ
6176,109,CIEMAT
5533,1,SUNY Albany
38841,42,Univ Oregon
5528,95,Jozef Stefan Inst
116936,35,Univ Toronto
119069,44,Ohio State Univ
13158,0,Salisbury Dist Hosp
63111,3,CEN Saclay
15640,37,Univ Hamburg
178932,15,Univ Bologna
4169,136,Univ Oklahoma
13517,0,IFP Energies Nouvelles
63908,67,Univ Aquila
178933,25,Creighton Univ
73584,14,Univ Clermont Ferrand
2976,41,Univ Toronto
256142,30,Sonoma State Univ
157846,0,Univ Lille 2
6174,174,Univ Wisconsin
5524,98,Johannes Gutenberg Univ Mainz
238841,51,Univ Manchester
66530,3,Univ Chicago
263227,15,Ecole Polytech
6167,101,Lab Instrumentacao & Fis Expt Particulas
22059,0,Univ Poitiers
58025,22,Max Planck Inst Astrophys
30634,8,Univ Hosp
6179,62,Ist Nazl Fis Nucl
6180,91,Ctr Invest & Estudios Avanzados IPN
6184,16,Inst High Energy Phys
39459,168,Vanderbilt Univ
6174,107,State Res Ctr Russian Federat
116936,7,Univ Calif Los Angeles
111564,60,Univ Tsukuba
71189,8,Univ Gen Hosp Attikon
187238,39,Univ Adelaide
5532,112,CERN
24240,48,Ohio State Univ
6185,84,Wonkwang Univ
24225,18,Comenius Univ
24509,3,Macquarie Univ
2068,38,Univ New Mexico
286267,78,Attana AB
111564,65,Yale Univ
6172,84,Wonkwang Univ
5524,75,Hiroshima Inst Technol
1486,3,Univ Caen Basse Normandie
39459,60,Ist Nazl Fis Nucl
263864,1,Johns Hopkins Univ
116937,5,Univ Bologna
5533,80,Hiroshima Univ
19641,53,Univ Grenoble 1
6178,154,Univ Nebraska
66530,1,Univ Klin Frankfurt
26871,19,Univ Birmingham
256142,52,Univ Rochester
2069,10,Univ Calif Los Angeles
2094,30,Sungkyunkwan Univ
116938,60,Univ Trieste
6173,122,Kharkov Phys & Technol Inst
20152,56,DESY
196392,37,Max Planck Inst Phys & Astrophys
3002,12,Univ Calif San Diego
8769,182,Ist Nazl Fis Nucl
3001,68,Ist Nazl Fis Nucl Trieste Udine
24225,44,TRIUMF
6179,109,Univ Autonoma Madrid
18092,0,Ctr Hosp Gen Antibes
116936,48,Univ Pisa
8769,178,Suez Canal Univ
6175,85,Chonnam Natl Univ
6178,168,Univ Tennessee
110936,58,Inst Studies Theoret Phys & Math
238177,6,Univ Hosp St Etienne
5525,160,Osaka Univ
280247,3,CEA Saclay
78950,5,Johns Hopkins Univ
6176,173,Wayne State Univ
2094,28,Kyungpook Natl Univ
252925,7,Univ Edinburgh
2081,127,Baylor Univ
62564,9,Carnegie Inst Washington
86334,4,Univ Gottingen
82750,0,European APL Grp
13158,18,Univ Hlth Network
7881,2,Univ Bonn
118393,66,Yale Univ
5524,180,Technion Israel Inst Technol
177048,1,CIMAP
27303,3,Univ Nantes
8063,32,Univ Glasgow
178933,78,Inst Phys
6175,124,Rutherford Appleton Lab
2068,50,Sungkyunkwan Univ
6169,50,Inst Studies Theoret Phys Math IPM
82756,1,Univ Minnesota
35106,22,Ist Nazl Fis Nucl
6177,13,Univ Estadual Paulista
6174,131,Univ Calif Riverside
6183,181,Univ Trent
26764,18,Childrens Hosp Westmead
126565,0,Hop Neurol & Neurochirurg P Wertheimer
24208,191,Scuola Normale Sez INFN
2976,16,Comenius Univ
31661,21,Ist Nazl Fis Nucl
213271,2,Univ Caen
191811,1,Hop Avicenne
5522,164,Univ Rochester
15640,130,Univ Calif Davis
6173,57,Ist Nazl Fis Nucl
6177,65,Ist Nazl Fis Nucl
2081,17,Tech Univ Split
5528,67,Univ Genoa
63908,43,Warsaw Univ
258354,59,Univ Roma Tor Vergata
93970,9,Fdn IRCCS Policlin San Matteo
7489,15,Space Telescope Sci Inst
256142,48,Univ Massachusetts
24240,37,Ctr Invest Energet Medioambient & Tecnol
215900,24,Univ Leeds
259645,29,KIPAC
6184,162,Purdue Univ
39457,170,Univ Calif San Diego
259084,1,NOAA
6183,54,Ist Nazl Fis Nucl
237082,0,Univ Simon Bolivar
268592,1,Agence Natl Rech Sida & Hepatites Virales ANRS
76563,11,Oregon State Univ
113469,2,CALTECH
221463,0,Meteo France
224058,17,Univ Alabama
192690,1,Univ Bayreuth
63956,5,TU Berlin
2976,63,Rockefeller Univ
21861,62,Scuola Normale Super Pisa
110936,166,Univ Minnesota
69026,1,Univ Tokyo
178932,72,Univ Paris 07
6179,63,Univ Milano Bicocca
62564,23,Katholieke Univ Leuven
263227,33,Ctr Etud Spatiale Rayonnements
282943,2,Natl Cent Univ
2068,25,Univ Illinois
15640,147,Johns Hopkins Univ
6167,50,Inst Studies Theoret Phys & Math IPM
24240,2,Univ Athens
250321,1,Osaka Univ
78944,6,CALTECH
286267,93,Hoffmann La Roche Inc
70409,4,Prostate Canc Ctr Hamburg Eppendorf
6171,151,Univ Minnesota
5525,55,AGH Univ Sci & Technol
39459,58,Ist Nazl Fis Nucl
178932,137,Univ Rochester
13756,42,TRIUMF
6167,71,Univ Pavia
6179,171,Univ Virginia
86931,4,Univ Caen
5525,112,Univ Salento
53127,3,Univ Salerno
20152,7,Turkish Atom Energy Commiss
8063,93,Univ Fed Rio de Janeiro
5526,11,Univ Texas Arlington
259654,24,Univ Leeds
58023,35,Univ Padua
6175,57,Ist Nazl Fis Nucl
111564,64,Univ Wisconsin
20147,12,Univ Coll Dublin
68774,3,European Synchrotron Radiat Facil
2094,41,Univ Toronto
15640,54,Ist Nazl Fis Nucl
5532,129,Univ Calif Los Angeles
20147,5,Univ Clermont Ferrand
6179,100,Joint Inst Nucl Res
5524,102,Univ Melbourne
5526,191,Univ Tokyo
8063,8,Univ Calif Berkeley
112561,0,Hop Avicenne
111564,12,Carnegie Mellon Univ
5522,156,Northwestern Univ
6178,28,Ecole Polytech
6173,124,Rutherford Appleton Lab
188725,0,Univ Aix Marseille 1
13750,31,Univ Aquila
6185,51,Univ Coll Dublin
240892,0,Univ Edinburgh
84040,12,Univ Porto
3002,23,Ist Nazl Fis Nucl
6172,51,Univ Coll Dublin
2976,28,Kyungpook Natl Univ
173596,16,Joint Inst Nucl Res
7486,30,Observ Haute Provence
6359,1,Univ St Etienne
6180,86,Korea Univ
178933,82,Univ Utrecht
178933,51,Ist Nazl Fis Nucl
235685,2,AP HM
121966,42,Inst Theoret & Expt Phys
10047,0,Univ Vienna
35106,57,Univ Paris 06
88887,4,Univ Padua
6167,91,Sungkyunkwan Univ
6171,21,Rudjer Boskovic Inst
5527,210,TRIUMF
243800,1,Akita Univ
8063,70,Nikhef Natl Inst Subat Phys
19650,11,Princeton Univ
105751,5,CNRS
236225,4,Martini Clin
2976,30,Sungkyunkwan Univ
24208,197,Vinca Inst Nucl Sci
20152,58,Tech Univ Dresden
6181,194,Vinca Inst Nucl Sci
127373,7,CNRS
37528,0,Univ Paris 11
249592,3,Univ Grenoble 1
119102,2,Univ Paris 11
240631,11,Univ Paris 13
31661,53,Univ Oxford
2081,19,Rudjer Boskovic Inst
305434,1,Univ Vet Med Vienna
6182,82,Univ Trieste
66530,8,Hosp Britan
187238,4,Louisiana State Univ
43056,1,Univ Politecn Valencia
87830,4,Inst Neel
252066,0,Univ St Andrews
10486,12,Univ Coll Dublin
255470,0,Hop St Louis
56234,2,Univ Porto
5524,135,Univ Oslo
5526,186,Univ Sydney
13756,11,Carnegie Mellon Univ
6181,143,Florida Inst Technol
308118,0,CHU Dijon
210752,2,Univ Besancon
125628,3,Mem Sloan Kettering Canc Ctr
6183,37,Univ Hamburg
4169,204,Univ Udine
255470,17,Hop St Louis
263375,0,Chungnam Natl Univ
80372,2,Univ Birmingham
29273,48,Univ New Mexico
6184,5,Univ Antwerp
2094,16,Comenius Univ
203991,2,Moscow MV Lomonosov State Univ
6169,145,Johns Hopkins Univ
5528,14,Natl Tech Univ Athens
4979,3,CHU Hassan II
21861,13,Carnegie Mellon Univ
110936,83,Sezione Ist Nazl Fis Nucl
5525,60,NORDUnet AS
5528,71,Univ Glasgow
268592,11,George Washington Univ
10486,5,Univ Clermont Ferrand
6174,8,Univ Ghent
6179,14,Bulgarian Acad Sci
172017,1,Hop Avicenne
6181,24,Helsinki Inst Phys
178934,37,Max Planck Inst Phys & Astrophys
5532,169,Texas Tech Univ
5527,113,Ist Nazl Fis Nucl
78950,2,CALTECH
111564,37,McGill Univ
58026,5,Los Alamos Natl Lab
6176,146,Johns Hopkins Univ
178933,97,Hiroshima Univ
137537,0,Univ Lyon 2
6171,77,Univ Roma La Sapienza
6167,74,Scuola Normale Super Pisa
24208,4,Inst Hochenergiephys OeAW
142799,0,Univ Poitiers
281306,0,Inst J Paoli I Calmettes
6173,85,Chonnam Natl Univ
78378,0,Univ Bayreuth
3002,54,Ist Nazl Fis Nucl
293576,1,Max Planck Inst Met Res
5526,5,Gazi Univ
13753,53,Univ Padua
263227,17,Univ Chicago
93970,13,Univ Versailles St Quentin & Yvelines
80412,0,Erasmus MC
39457,153,Purdue Univ Calumet
12476,1,Univ Strasbourg
296081,1,Lille Univ Hosp
5527,145,Univ Pavia
20152,25,Dogus Univ
6184,95,Univ Auckland
39457,147,Northwestern Univ
2060,162,Univ Roma Tor Vergata
202235,2,Kobe Univ
2094,63,Rockefeller Univ
6185,128,Brown Univ
6167,87,Konkuk Univ
178936,44,Natl Acad Sci Ukraine
6174,25,Lappeenranta Univ Technol
